model,fold,protein,tp0,tp1,tp2,tp3,fn0,fn1,fn2,fn3,fp0,fp1,fp2,fp3
adapter256_seqonly,5,B1P1H9,1,1,1,1,1,1,1,1,0,0,0,0
adapter256_seqonly,5,B1P1I1,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B1P1I2,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,B1P1I3,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,B1P1I4,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,B1P1I5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B1P1I6,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B1VAF3,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B1XF62,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,B1YJS1,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B2A6B5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B2G856,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B2GD71,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B2IQ02,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B2KAB7,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B2MW54,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,B2RH57,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B2TK69,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B2V0A7,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B2ZB95,2,2,2,2,3,3,3,3,0,0,0,0
adapter256_seqonly,5,B2ZB96,1,1,1,1,4,4,4,4,2,2,2,2
adapter256_seqonly,5,B2ZB98,1,1,1,1,4,4,4,4,2,2,2,2
adapter256_seqonly,5,B2ZB99,1,1,1,1,4,4,4,4,2,2,2,2
adapter256_seqonly,5,B2ZBA0,2,2,2,2,3,3,3,3,0,0,0,0
adapter256_seqonly,5,B2ZBA1,2,2,2,2,3,3,3,3,0,0,0,0
adapter256_seqonly,5,B3EWM3,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,B3FIN4,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,B3FIS2,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B3FIS3,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B3FIS4,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B3H587,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,B3H5Q2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B3QZT2,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B4THR7,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,B5E4L9,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B5ZB18,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B6DD59,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,B6IB31,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,B7GIR0,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B7HE75,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B7HQK0,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B7IIV4,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B7JQ28,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B7L5E9,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,B7LZY9,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,B7M9V0,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,B7MV44,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,B7NB47,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,B7NUP2,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,B7URT6,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,B8DHK8,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B8FUS1,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B8I178,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B8K1V9,0,0,0,0,3,3,3,3,2,2,2,2
adapter256_seqonly,5,B8ZPV1,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B9DNE8,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B9DU56,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B9E020,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B9ENM6,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B9IZ18,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,B9MRB7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B9TQX1,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,B9TQX2,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,B9TQX3,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,B9TQX4,0,0,1,1,1,1,0,0,2,2,1,1
adapter256_seqonly,5,C0HJK2,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,C0HJK4,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,C0HK27,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,C0HKS3,0,0,0,0,3,3,3,3,3,3,3,3
adapter256_seqonly,5,C0HKS5,0,0,0,0,3,3,3,3,3,3,3,3
adapter256_seqonly,5,C0HKU2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,C0HL17,5,5,5,5,2,2,2,2,4,4,4,4
adapter256_seqonly,5,C0M7I0,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,C0ME76,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,C1BJ98,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,C1C7A1,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,C1CE94,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,C1CKH0,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,C1CRK7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,C1ETN9,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,C1FVW6,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,C1KVI7,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,C3L3J4,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,C3L6X4,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,C3P9C8,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,C4L4N3,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,C4YMJ3,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,C4YNQ5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,C4YSF6,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,C4Z9Z8,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,C4ZY59,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,C5D5G7,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,C6EVG7,1,1,1,1,9,9,9,9,4,4,4,4
adapter256_seqonly,5,C6Y4B5,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,D0PX84,0,0,1,1,1,1,0,0,2,2,1,1
adapter256_seqonly,5,D0PX85,0,0,1,1,1,1,0,0,2,2,1,1
adapter256_seqonly,5,D2Y1X9,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Y0,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Y1,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Y2,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Y3,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Y4,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Y5,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Y6,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Y7,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Y8,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Y9,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Z0,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Z2,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Z4,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Z5,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Z6,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Z7,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Z8,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y1Z9,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y200,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y201,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y202,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y203,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y232,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y233,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y236,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y237,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y238,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y239,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y240,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y241,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y242,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y243,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y244,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y245,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y246,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y247,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y248,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y249,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y250,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y251,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,D2Y252,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,D2Y2A0,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2A1,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2A2,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,D2Y2A3,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2A4,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2A5,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2A6,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2A7,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2A8,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2A9,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2B0,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2B1,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2B2,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2B3,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2B4,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2B5,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2B6,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2B7,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2B8,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2B9,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2C1,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2D2,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y2D7,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y2D8,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2D9,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2E8,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y2E9,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y2F0,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y2F1,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y2G3,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2G4,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2G5,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2G6,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2G7,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2G8,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2G9,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2H1,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,D2Y2H2,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,D2Y2H3,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2H4,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2H5,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,D2Y2H6,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2H7,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2H8,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2I3,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2I5,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2I6,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y2L5,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y2M0,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2M1,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2M2,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2M3,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2M4,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2M5,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D2Y2M6,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2M8,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2M9,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2N0,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2N1,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2N2,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2N3,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2N4,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2N5,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2N6,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2N7,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,D2Y2N9,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,D2Y2P0,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,D2Y2P1,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,D2Y2P2,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,D3ZTT2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D4B388,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,D5J9S0,0,0,0,0,2,2,2,2,2,2,2,2
adapter256_seqonly,5,D5KXH3,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,D9IX97,0,0,0,0,1,1,1,1,3,3,3,3
adapter256_seqonly,5,E2A3M7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,E2E4L2,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,E2S064,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,E5KIB6,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,F1N5C8,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,F1R4U0,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,F4IVN9,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,F4JL85,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,F4K6R7,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,F4KB79,2,2,2,2,1,1,1,1,0,0,0,0
adapter256_seqonly,5,F5CPE8,0,0,0,0,2,2,2,2,2,2,2,2
adapter256_seqonly,5,F6KSI8,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,G1UBC2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,G3MU46,2,2,2,2,4,4,4,4,3,3,3,3
adapter256_seqonly,5,H3BJG9,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,I1S2N3,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,K7LFJ0,0,0,0,0,1,1,1,1,2,2,2,2
adapter256_seqonly,5,K7LSB9,0,0,0,0,1,1,1,1,2,2,2,2
adapter256_seqonly,5,L0GCJ6,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,M1E1F0,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,M1E1F1,0,0,0,0,2,2,2,2,2,2,2,2
adapter256_seqonly,5,O00451,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,O04500,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,O08619,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,O08842,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,O09164,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,O09209,1,1,1,1,2,2,2,2,3,3,3,3
adapter256_seqonly,5,O13035,0,0,2,2,5,5,3,3,3,3,1,1
adapter256_seqonly,5,O13156,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,O13157,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,O13351,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,O14669,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,O18492,0,0,1,1,3,3,2,2,1,1,0,0
adapter256_seqonly,5,O18493,0,0,1,1,3,3,2,2,1,1,0,0
adapter256_seqonly,5,O18641,5,5,5,5,2,2,2,2,4,4,4,4
adapter256_seqonly,5,O18794,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,O18811,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,O18815,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,O18845,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,O23006,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,O31422,0,1,1,1,2,1,1,1,3,2,2,2
adapter256_seqonly,5,O32388,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,O35118,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,O44662,0,0,0,0,6,6,6,6,1,1,1,1
adapter256_seqonly,5,O44663,0,0,0,0,5,5,5,5,1,1,1,1
adapter256_seqonly,5,O44664,0,0,0,0,6,6,6,6,1,1,1,1
adapter256_seqonly,5,O44665,0,0,0,0,5,5,5,5,1,1,1,1
adapter256_seqonly,5,O45027,5,5,5,5,1,1,1,1,3,3,3,3
adapter256_seqonly,5,O46617,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,O60609,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,O61016,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,O61271,3,3,3,3,0,0,0,0,0,0,0,0
adapter256_seqonly,5,O62697,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,O62820,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,O70176,2,2,2,2,0,0,0,0,1,1,1,1
adapter256_seqonly,5,O75326,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,O76198,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,O76818,3,3,3,3,6,6,6,6,6,6,6,6
adapter256_seqonly,5,O81003,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,O81277,1,1,1,1,1,1,1,1,0,0,0,0
adapter256_seqonly,5,O82227,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,O89117,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,O93512,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,O94549,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,O95399,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,O97395,1,1,1,1,2,2,2,2,2,2,2,2
adapter256_seqonly,5,O97946,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,O97980,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P00273,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P00488,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P01165,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P01203,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P01205,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P01282,1,3,3,3,2,0,0,0,3,1,1,1
adapter256_seqonly,5,P01283,1,3,3,3,2,0,0,0,3,1,1,1
adapter256_seqonly,5,P01284,1,2,2,2,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P01298,1,1,1,1,2,2,2,2,1,1,1,1
adapter256_seqonly,5,P01299,1,1,1,1,2,2,2,2,1,1,1,1
adapter256_seqonly,5,P01300,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P01301,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P01302,3,3,3,3,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P01303,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P01304,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P01307,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P01347,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P01348,0,0,1,1,2,2,1,1,2,2,1,1
adapter256_seqonly,5,P01349,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,P01364,0,0,0,0,3,3,3,3,2,2,2,2
adapter256_seqonly,5,P02814,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P02866,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,P02870,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,P02873,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P02896,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P04058,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P04090,1,2,2,2,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P04279,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P04566,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P04808,0,1,1,2,2,1,1,0,3,2,2,1
adapter256_seqonly,5,P05140,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P05161,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P05186,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P05187,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P05408,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P05657,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P05834,0,0,0,0,1,1,1,1,2,2,2,2
adapter256_seqonly,5,P06303,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P06884,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P07140,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P07224,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P07225,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P07602,0,1,2,2,4,3,2,2,4,3,2,2
adapter256_seqonly,5,P07662,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P07692,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P07808,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P07987,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P08289,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P08697,0,0,0,0,1,1,1,1,0,0,0,0
