model,fold,protein,task,length,genus,new,m0,m1,m2,m3
baseline_esm2,2,I2DBY1,propep,39,Auricularia,False,0,0,0,0
baseline_esm2,2,I2DBY2,propep,39,Exidia,False,0,0,0,0
baseline_esm2,2,I2DBY3,propep,42,Mycena,False,0,0,0,0
baseline_esm2,2,I6R1R5,propep,22,Scolopendra,False,0,0,0,0
baseline_esm2,2,J9VS02,propep,34,Cryptococcus,True,0,0,0,0
baseline_esm2,2,K1XVG1,propep,24,Marssonina,True,0,1,1,1
baseline_esm2,2,K8DWB5,pep,15,Conus,True,0,0,0,0
baseline_esm2,2,K9USW8,pep,16,Loxosceles,False,0,0,0,0
baseline_esm2,2,L0GAZ8,pep,13,Urodacus,False,1,1,1,1
baseline_esm2,2,L0GAZ8,propep,29,Urodacus,False,1,1,1,1
baseline_esm2,2,L0GCV8,pep,14,Urodacus,False,1,1,1,1
baseline_esm2,2,L0GCV8,propep,39,Urodacus,False,0,1,1,1
baseline_esm2,2,O01382,propep,28,Drosophila,False,0,0,0,0
baseline_esm2,2,O01382,propep,13,Drosophila,False,0,0,0,0
baseline_esm2,2,O02002,propep,33,Drosophila,False,0,0,0,0
baseline_esm2,2,O02002,propep,13,Drosophila,False,0,0,0,0
baseline_esm2,2,O08524,propep,24,Mus,False,0,0,1,1
baseline_esm2,2,O08738,propep,5,Mus,False,0,0,0,0
baseline_esm2,2,O08738,propep,13,Mus,False,0,0,0,1
baseline_esm2,2,O13318,propep,29,Candida,False,1,1,1,1
baseline_esm2,2,O13547,propep,21,Saccharomyces,False,1,1,1,1
baseline_esm2,2,O13692,propep,25,Schizosaccharomyces,False,1,1,1,1
baseline_esm2,2,O15130,pep,11,Homo,False,1,1,1,1
baseline_esm2,2,O15130,pep,18,Homo,False,0,0,0,0
baseline_esm2,2,O15130,propep,45,Homo,False,0,0,0,0
baseline_esm2,2,O15130,propep,14,Homo,False,0,0,0,0
baseline_esm2,2,O18494,pep,31,Styela,False,0,0,0,0
baseline_esm2,2,O18494,propep,26,Styela,False,0,0,0,0
baseline_esm2,2,O18495,pep,32,Styela,False,0,0,0,0
baseline_esm2,2,O18495,propep,26,Styela,False,0,0,0,0
baseline_esm2,2,O18496,pep,32,Styela,False,0,0,0,0
baseline_esm2,2,O18496,propep,26,Styela,False,0,0,0,0
baseline_esm2,2,O24565,pep,12,Zea,False,1,1,1,1
baseline_esm2,2,O24567,pep,12,Zea,False,1,1,1,1
baseline_esm2,2,O24572,pep,12,Zea,True,1,1,1,1
baseline_esm2,2,O24602,pep,12,Zea,False,1,1,1,1
baseline_esm2,2,O24618,pep,12,Zea,False,1,1,1,1
baseline_esm2,2,O31840,pep,5,Bacillus,True,0,1,1,1
baseline_esm2,2,O31840,propep,34,Bacillus,True,0,0,0,0
baseline_esm2,2,O32025,pep,5,Bacillus,True,0,0,0,0
baseline_esm2,2,O32025,propep,30,Bacillus,True,0,0,0,0
baseline_esm2,2,O32025,propep,9,Bacillus,True,0,0,0,0
baseline_esm2,2,O32295,pep,5,Bacillus,True,0,0,0,0
baseline_esm2,2,O32295,propep,33,Bacillus,True,0,0,0,0
baseline_esm2,2,O32389,propep,26,Porphyromonas,False,0,0,0,1
baseline_esm2,2,O35314,pep,11,Rattus,False,0,0,0,0
baseline_esm2,2,O35397,propep,5,Rattus,False,0,0,0,0
baseline_esm2,2,O35397,propep,14,Rattus,False,0,0,0,1
baseline_esm2,2,O44185,pep,15,Caenorhabditis,False,1,1,1,1
baseline_esm2,2,O44185,pep,10,Caenorhabditis,False,1,1,1,1
baseline_esm2,2,O44185,pep,10,Caenorhabditis,False,0,0,0,0
baseline_esm2,2,O44185,pep,10,Caenorhabditis,False,1,1,1,1
baseline_esm2,2,O44185,pep,10,Caenorhabditis,False,0,0,0,0
baseline_esm2,2,O44185,pep,10,Caenorhabditis,False,1,1,1,1
baseline_esm2,2,O44185,pep,10,Caenorhabditis,False,1,1,1,1
baseline_esm2,2,O44185,pep,9,Caenorhabditis,False,1,1,1,1
baseline_esm2,2,O44185,pep,9,Caenorhabditis,False,1,1,1,1
baseline_esm2,2,O44185,propep,26,Caenorhabditis,False,0,0,0,0
baseline_esm2,2,O44516,propep,19,Caenorhabditis,False,0,0,1,1
baseline_esm2,2,O48915,propep,24,Arabidopsis,False,1,1,1,1
baseline_esm2,2,O49644,propep,25,Arabidopsis,False,1,1,1,1
baseline_esm2,2,O49645,propep,25,Arabidopsis,False,0,0,0,1
baseline_esm2,2,O57413,propep,18,Protobothrops,False,0,0,0,0
baseline_esm2,2,O60087,propep,12,Schizosaccharomyces,False,0,0,0,1
baseline_esm2,2,O64864,propep,28,Arabidopsis,False,0,1,1,1
baseline_esm2,2,O64865,propep,28,Arabidopsis,False,1,1,1,1
baseline_esm2,2,O73795,propep,16,Gloydius,False,0,0,0,0
baseline_esm2,2,O75003,propep,25,Grifola,False,0,0,0,0
baseline_esm2,2,O77256,pep,10,Conus,False,0,0,0,0
baseline_esm2,2,O77256,propep,22,Conus,False,0,0,0,0
baseline_esm2,2,O78504,propep,8,Guillardia,False,0,0,0,0
baseline_esm2,2,O82081,propep,24,Arabidopsis,False,0,0,0,1
baseline_esm2,2,O82549,propep,36,Brassica,False,0,0,0,0
baseline_esm2,2,O88947,propep,20,Mus,False,0,0,0,1
baseline_esm2,2,O88947,propep,48,Mus,False,0,0,0,0
baseline_esm2,2,O89094,propep,12,Mus,False,0,0,0,0
baseline_esm2,2,O95831,propep,47,Homo,False,0,0,0,0
baseline_esm2,2,O95980,propep,29,Homo,False,1,1,1,1
baseline_esm2,2,O96447,propep,14,Lumbricus,False,0,0,0,0
baseline_esm2,2,O96812,propep,7,Skeletonema,False,0,0,0,0
baseline_esm2,2,P00740,propep,18,Homo,False,1,1,1,1
baseline_esm2,2,P00740,propep,35,Homo,False,0,0,0,0
baseline_esm2,2,P00741,propep,18,Bos,False,1,1,1,1
baseline_esm2,2,P00741,propep,35,Bos,False,0,0,0,0
baseline_esm2,2,P00742,propep,9,Homo,False,0,0,0,0
baseline_esm2,2,P00745,pep,14,Bos,True,0,0,0,0
baseline_esm2,2,P00745,propep,24,Bos,True,0,1,1,1
baseline_esm2,2,P00750,propep,10,Homo,False,0,1,1,1
baseline_esm2,2,P01068,pep,11,Ananas,False,0,0,0,0
baseline_esm2,2,P01068,pep,41,Ananas,False,0,0,0,1
baseline_esm2,2,P01068,pep,11,Ananas,False,0,0,0,0
baseline_esm2,2,P01068,pep,41,Ananas,False,0,0,0,1
baseline_esm2,2,P01068,pep,11,Ananas,False,0,0,0,0
baseline_esm2,2,P01068,pep,41,Ananas,False,0,0,0,1
baseline_esm2,2,P01068,propep,5,Ananas,False,0,0,0,0
baseline_esm2,2,P01068,propep,19,Ananas,False,0,0,0,0
baseline_esm2,2,P01068,propep,5,Ananas,False,0,0,0,0
baseline_esm2,2,P01068,propep,19,Ananas,False,0,0,0,0
baseline_esm2,2,P01068,propep,5,Ananas,False,0,0,0,0
baseline_esm2,2,P01068,propep,18,Ananas,False,1,1,1,1
baseline_esm2,2,P01156,pep,6,Bos,False,0,1,1,1
baseline_esm2,2,P01156,pep,13,Bos,False,0,1,1,1
baseline_esm2,2,P01156,pep,5,Bos,False,1,1,1,1
baseline_esm2,2,P01252,pep,28,Bos,False,0,0,0,0
baseline_esm2,2,P01344,pep,34,Homo,False,0,0,0,0
baseline_esm2,2,P01346,pep,34,Rattus,False,0,0,0,0
baseline_esm2,2,P01357,pep,10,Xenopus,False,0,0,1,1
baseline_esm2,2,P01357,pep,10,Xenopus,False,0,0,1,1
baseline_esm2,2,P01357,pep,10,Xenopus,False,0,0,1,1
baseline_esm2,2,P01357,pep,10,Xenopus,False,0,1,1,1
baseline_esm2,2,P01357,propep,46,Xenopus,False,0,0,0,0
baseline_esm2,2,P01357,propep,5,Xenopus,False,1,1,1,1
baseline_esm2,2,P01358,pep,9,Homo,False,0,1,1,1
baseline_esm2,2,P01501,pep,26,Apis,False,0,0,0,0
baseline_esm2,2,P01501,propep,22,Apis,False,0,1,1,1
baseline_esm2,2,P01579,propep,5,Homo,False,0,0,0,0
baseline_esm2,2,P02545,propep,15,Homo,False,0,0,0,0
baseline_esm2,2,P02674,pep,6,Petromyzon,True,0,0,0,0
baseline_esm2,2,P02681,pep,28,Tachypleus,False,0,0,0,0
baseline_esm2,2,P02876,propep,15,Triticum,False,0,0,0,1
baseline_esm2,2,P03997,pep,28,Carcinoscorpius,False,0,0,0,0
baseline_esm2,2,P03998,pep,28,Limulus,False,0,0,0,0
baseline_esm2,2,P04002,propep,21,Pseudopleuronectes,False,0,0,0,1
baseline_esm2,2,P04070,pep,12,Homo,False,0,0,0,0
baseline_esm2,2,P04070,propep,24,Homo,False,0,1,1,1
baseline_esm2,2,P04124,propep,13,Blastochloris,False,0,0,0,0
baseline_esm2,2,P05017,propep,35,Mus,False,0,0,0,0
baseline_esm2,2,P05019,propep,27,Homo,False,0,0,0,0
baseline_esm2,2,P05060,pep,11,Homo,False,0,0,0,0
baseline_esm2,2,P05118,propep,13,Solanum,False,0,0,0,0
baseline_esm2,2,P05222,pep,10,Xenopus,False,0,0,0,0
baseline_esm2,2,P05222,propep,5,Xenopus,False,0,0,0,0
baseline_esm2,2,P05224,pep,10,Xenopus,False,0,1,1,1
baseline_esm2,2,P05224,pep,10,Xenopus,False,0,0,1,1
baseline_esm2,2,P05224,pep,10,Xenopus,False,0,1,1,1
baseline_esm2,2,P05224,propep,46,Xenopus,False,0,0,0,0
baseline_esm2,2,P05224,propep,5,Xenopus,False,1,1,1,1
baseline_esm2,2,P05225,pep,10,Xenopus,True,0,0,1,1
baseline_esm2,2,P05225,pep,10,Xenopus,True,0,0,0,1
baseline_esm2,2,P05225,pep,10,Xenopus,True,0,0,1,1
baseline_esm2,2,P05225,pep,10,Xenopus,True,0,1,1,1
baseline_esm2,2,P05225,propep,22,Xenopus,True,0,0,0,0
baseline_esm2,2,P05226,pep,10,Xenopus,False,0,0,1,1
baseline_esm2,2,P05226,pep,10,Xenopus,False,0,0,1,1
baseline_esm2,2,P05226,pep,10,Xenopus,False,0,0,1,1
baseline_esm2,2,P05226,pep,10,Xenopus,False,0,1,1,1
baseline_esm2,2,P05226,propep,47,Xenopus,False,0,0,0,0
baseline_esm2,2,P05226,propep,5,Xenopus,False,1,1,1,1
baseline_esm2,2,P06302,pep,28,Rattus,False,0,0,0,0
baseline_esm2,2,P06454,pep,28,Homo,False,0,0,0,0
baseline_esm2,2,P06731,propep,26,Homo,False,0,0,0,0
baseline_esm2,2,P07095,propep,8,Petromyzon,False,0,0,1,1
baseline_esm2,2,P07455,propep,35,Bos,False,0,0,0,0
baseline_esm2,2,P07456,pep,34,Bos,False,0,0,0,0
baseline_esm2,2,P07835,propep,18,Pseudopleuronectes,False,0,0,0,0
baseline_esm2,2,P07907,pep,11,Rhodotorula,False,0,0,0,0
baseline_esm2,2,P07907,pep,11,Rhodotorula,False,0,0,0,0
baseline_esm2,2,P07907,pep,11,Rhodotorula,False,0,0,0,0
baseline_esm2,2,P07907,pep,11,Rhodotorula,False,0,0,0,0
baseline_esm2,2,P08025,propep,35,Rattus,False,0,0,0,0
baseline_esm2,2,P08454,propep,13,Solanum,False,0,0,0,0
baseline_esm2,2,P08459,propep,27,Saccharomyces,False,1,1,1,1
baseline_esm2,2,P08709,propep,40,Homo,False,1,1,1,1
baseline_esm2,2,P09031,propep,25,Myzopsetta,False,0,0,0,0
baseline_esm2,2,P09166,propep,47,Aeromonas,False,0,0,0,0
baseline_esm2,2,P09167,propep,48,Aeromonas,False,0,0,0,0
baseline_esm2,2,P09535,pep,34,Mus,False,0,0,0,0
baseline_esm2,2,P09598,propep,14,Bacillus,False,0,1,1,1
baseline_esm2,2,P09989,propep,19,Trichosanthes,False,0,0,0,0
baseline_esm2,2,P0C0P5,pep,20,Bos,False,0,0,0,0
baseline_esm2,2,P0C0P5,propep,44,Bos,False,1,1,1,1
baseline_esm2,2,P0C0P6,pep,20,Homo,False,0,0,0,0
baseline_esm2,2,P0C0P6,propep,44,Homo,False,0,0,0,0
baseline_esm2,2,P0C0P7,pep,20,Rattus,False,0,0,0,0
baseline_esm2,2,P0C0P7,propep,46,Rattus,False,0,0,0,0
baseline_esm2,2,P0C0P8,pep,20,Mus,False,0,0,0,0
baseline_esm2,2,P0C0P8,propep,46,Mus,False,0,0,0,0
baseline_esm2,2,P0C1V9,pep,16,Conus,False,1,1,1,1
baseline_esm2,2,P0C1V9,propep,25,Conus,False,1,1,1,1
baseline_esm2,2,P0C1W0,pep,16,Conus,False,0,0,0,0
baseline_esm2,2,P0C1W0,propep,27,Conus,False,1,1,1,1
baseline_esm2,2,P0C1X1,pep,36,Conus,False,0,0,0,0
baseline_esm2,2,P0C1X1,propep,17,Conus,False,0,0,0,0
baseline_esm2,2,P0C1X1,propep,5,Conus,False,1,1,1,1
baseline_esm2,2,P0C1Y2,pep,13,Conus,False,0,1,1,1
baseline_esm2,2,P0C1Y2,propep,30,Conus,False,0,0,0,1
baseline_esm2,2,P0C252,propep,5,Conus,True,1,1,1,1
baseline_esm2,2,P0C254,propep,10,Conus,False,1,1,1,1
baseline_esm2,2,P0C255,propep,10,Conus,True,0,0,0,0
baseline_esm2,2,P0C2B0,pep,12,Conus,False,0,1,1,1
baseline_esm2,2,P0C2B0,propep,27,Conus,False,1,1,1,1
baseline_esm2,2,P0C2B1,pep,12,Conus,False,0,1,1,1
baseline_esm2,2,P0C2B1,propep,24,Conus,False,0,0,0,1
baseline_esm2,2,P0C2F3,pep,10,Tityus,True,0,0,0,0
baseline_esm2,2,P0C2S9,propep,21,Phoneutria,True,1,1,1,1
baseline_esm2,2,P0C408,propep,24,Oryza,False,0,0,0,0
baseline_esm2,2,P0C409,propep,24,Oryza,False,0,0,0,0
baseline_esm2,2,P0C410,propep,24,Oryza,False,0,0,0,0
baseline_esm2,2,P0C636,pep,12,Conus,False,0,1,1,1
baseline_esm2,2,P0C636,propep,29,Conus,False,1,1,1,1
baseline_esm2,2,P0C637,pep,11,Conus,False,0,1,1,1
baseline_esm2,2,P0C637,propep,30,Conus,False,1,1,1,1
baseline_esm2,2,P0C638,pep,11,Conus,False,0,1,1,1
baseline_esm2,2,P0C638,propep,28,Conus,False,1,1,1,1
baseline_esm2,2,P0C639,pep,12,Conus,False,0,1,1,1
baseline_esm2,2,P0C639,propep,28,Conus,False,1,1,1,1
baseline_esm2,2,P0C640,pep,18,Conus,False,1,1,1,1
baseline_esm2,2,P0C640,propep,27,Conus,False,1,1,1,1
baseline_esm2,2,P0C666,pep,14,Conus,False,0,0,0,0
baseline_esm2,2,P0C666,propep,37,Conus,False,0,0,0,0
baseline_esm2,2,P0C667,pep,12,Conus,False,0,1,1,1
baseline_esm2,2,P0C667,propep,26,Conus,False,0,1,1,1
baseline_esm2,2,P0C668,pep,11,Conus,False,0,1,1,1
baseline_esm2,2,P0C668,propep,26,Conus,False,0,1,1,1
baseline_esm2,2,P0C670,pep,12,Conus,False,0,0,1,1
baseline_esm2,2,P0C670,propep,28,Conus,False,0,0,0,1
baseline_esm2,2,P0C6E4,propep,16,Protobothrops,False,0,0,0,0
baseline_esm2,2,P0C6E8,propep,16,Craspedocephalus,True,0,0,0,0
baseline_esm2,2,P0C7S9,propep,33,Aspergillus,False,0,1,1,1
baseline_esm2,2,P0C828,pep,30,Conus,False,0,0,0,0
baseline_esm2,2,P0C828,propep,17,Conus,False,0,0,0,0
baseline_esm2,2,P0C829,pep,37,Conus,False,0,0,0,0
baseline_esm2,2,P0C829,propep,17,Conus,False,0,1,1,1
baseline_esm2,2,P0C829,propep,5,Conus,False,0,0,0,0
baseline_esm2,2,P0C8P8,pep,17,Streptomyces,False,0,1,1,1
baseline_esm2,2,P0C8P9,pep,14,Streptomyces,False,0,1,1,1
baseline_esm2,2,P0C8P9,propep,42,Streptomyces,False,0,1,1,1
baseline_esm2,2,P0C8R2,pep,19,Conus,True,0,0,0,0
baseline_esm2,2,P0C8U4,pep,15,Conus,False,1,1,1,1
baseline_esm2,2,P0C8U4,propep,26,Conus,False,0,0,0,1
baseline_esm2,2,P0C8U6,pep,20,Conus,False,1,1,1,1
baseline_esm2,2,P0C8U6,propep,22,Conus,False,0,1,1,1
baseline_esm2,2,P0C8U7,pep,20,Conus,False,1,1,1,1
baseline_esm2,2,P0C8U7,propep,22,Conus,False,0,1,1,1
baseline_esm2,2,P0C8U8,pep,42,Conus,False,0,0,0,0
baseline_esm2,2,P0C8U8,propep,19,Conus,False,0,0,0,0
baseline_esm2,2,P0C8U9,pep,42,Conus,False,0,0,0,0
baseline_esm2,2,P0C8U9,propep,19,Conus,False,0,0,0,1
baseline_esm2,2,P0C8V0,pep,23,Conus,False,1,1,1,1
baseline_esm2,2,P0C8V0,propep,18,Conus,False,0,0,1,1
baseline_esm2,2,P0C8W1,pep,13,Hoffmannihadrurus,False,1,1,1,1
baseline_esm2,2,P0C8W1,propep,32,Hoffmannihadrurus,False,1,1,1,1
baseline_esm2,2,P0C8W2,pep,10,Hoffmannihadrurus,False,1,1,1,1
baseline_esm2,2,P0C8W2,propep,32,Hoffmannihadrurus,False,1,1,1,1
baseline_esm2,2,P0C901,pep,18,Conus,False,0,0,1,1
baseline_esm2,2,P0C901,propep,26,Conus,False,0,0,0,1
baseline_esm2,2,P0C940,propep,28,Porphyromonas,False,0,1,1,1
baseline_esm2,2,P0C954,propep,24,Aspergillus,False,1,1,1,1
baseline_esm2,2,P0C955,propep,32,Aspergillus,False,0,0,0,1
baseline_esm2,2,P0C956,propep,29,Aspergillus,False,0,0,0,0
baseline_esm2,2,P0CAQ2,pep,36,Conus,True,0,0,0,0
baseline_esm2,2,P0CAQ2,propep,5,Conus,True,0,0,0,0
baseline_esm2,2,P0CAQ3,pep,37,Conus,True,0,0,0,0
baseline_esm2,2,P0CAQ3,propep,5,Conus,True,0,0,0,0
baseline_esm2,2,P0CAQ5,pep,15,Conus,False,0,1,1,1
baseline_esm2,2,P0CAQ5,propep,26,Conus,False,0,1,1,1
baseline_esm2,2,P0CAQ6,pep,16,Conus,False,0,1,1,1
baseline_esm2,2,P0CAQ6,propep,23,Conus,False,1,1,1,1
baseline_esm2,2,P0CAQ7,pep,17,Conus,True,0,0,0,0
baseline_esm2,2,P0CAQ8,pep,17,Conus,True,0,0,0,0
baseline_esm2,2,P0CAQ9,pep,17,Conus,True,0,0,0,0
baseline_esm2,2,P0CAZ2,propep,40,Lachesana,False,1,1,1,1
baseline_esm2,2,P0CAZ3,propep,40,Lachesana,False,1,1,1,1
baseline_esm2,2,P0CAZ4,propep,40,Lachesana,False,1,1,1,1
baseline_esm2,2,P0CAZ5,propep,40,Lachesana,False,1,1,1,1
baseline_esm2,2,P0CAZ6,propep,40,Lachesana,False,1,1,1,1
baseline_esm2,2,P0CAZ7,propep,40,Lachesana,False,1,1,1,1
baseline_esm2,2,P0CAZ8,propep,40,Lachesana,True,0,0,0,1
baseline_esm2,2,P0CAZ9,propep,40,Lachesana,False,1,1,1,1
baseline_esm2,2,P0CB07,pep,17,Conus,False,0,1,1,1
baseline_esm2,2,P0CB07,propep,26,Conus,False,0,0,1,1
baseline_esm2,2,P0CB08,pep,18,Conus,False,0,0,0,1
baseline_esm2,2,P0CB08,propep,26,Conus,False,0,1,1,1
baseline_esm2,2,P0CB12,pep,17,Conus,False,0,1,1,1
baseline_esm2,2,P0CB12,propep,26,Conus,False,0,0,1,1
baseline_esm2,2,P0CB14,propep,26,Calloselasma,False,0,0,0,0
baseline_esm2,2,P0CE73,pep,16,Conus,False,0,1,1,1
baseline_esm2,2,P0CE73,propep,27,Conus,False,0,0,1,1
baseline_esm2,2,P0CE75,pep,37,Conus,False,0,0,0,0
baseline_esm2,2,P0CE75,propep,17,Conus,False,0,1,1,1
baseline_esm2,2,P0CE75,propep,5,Conus,False,0,0,0,0
baseline_esm2,2,P0CE76,pep,37,Conus,False,0,0,0,0
baseline_esm2,2,P0CE76,propep,17,Conus,False,0,1,1,1
baseline_esm2,2,P0CE76,propep,5,Conus,False,0,0,0,0
baseline_esm2,2,P0CE79,propep,8,Loxosceles,False,1,1,1,1
baseline_esm2,2,P0CE80,propep,8,Loxosceles,False,1,1,1,1
baseline_esm2,2,P0CE81,propep,8,Loxosceles,False,1,1,1,1
baseline_esm2,2,P0CE82,propep,8,Loxosceles,True,1,1,1,1
baseline_esm2,2,P0CE83,propep,8,Loxosceles,False,1,1,1,1
baseline_esm2,2,P0CH50,pep,31,Chilobrachys,False,0,1,1,1
baseline_esm2,2,P0CI13,propep,32,Iotyrris,False,0,0,0,0
baseline_esm2,2,P0CI49,propep,8,Lychas,False,0,0,0,0
baseline_esm2,2,P0CY75,pep,16,Conus,False,0,1,1,1
baseline_esm2,2,P0CY75,propep,27,Conus,False,1,1,1,1
baseline_esm2,2,P0CY76,pep,15,Conus,True,0,0,0,1
baseline_esm2,2,P0CY77,pep,16,Conus,True,0,0,0,0
baseline_esm2,2,P0CY78,pep,33,Conus,False,0,0,0,0
baseline_esm2,2,P0CY78,propep,16,Conus,False,0,0,0,0
baseline_esm2,2,P0CY80,pep,26,Conus,False,0,1,1,1
baseline_esm2,2,P0CY80,propep,23,Conus,False,1,1,1,1
baseline_esm2,2,P0CY81,pep,22,Conus,True,0,0,1,1
baseline_esm2,2,P0CY81,propep,27,Conus,True,0,0,1,1
baseline_esm2,2,P0CY82,pep,36,Conus,True,0,0,0,0
baseline_esm2,2,P0CY82,propep,5,Conus,True,0,0,0,0
baseline_esm2,2,P0CY86,pep,15,Conus,False,0,1,1,1
baseline_esm2,2,P0CY86,propep,26,Conus,False,0,1,1,1
baseline_esm2,2,P0DJ02,pep,13,Heterometrus,False,1,1,1,1
baseline_esm2,2,P0DJ02,propep,29,Heterometrus,False,1,1,1,1
baseline_esm2,2,P0DJ03,pep,13,Heterometrus,False,1,1,1,1
baseline_esm2,2,P0DJ03,propep,31,Heterometrus,False,1,1,1,1
baseline_esm2,2,P0DJO3,pep,14,Scorpiops,False,1,1,1,1
baseline_esm2,2,P0DJO3,propep,34,Scorpiops,False,1,1,1,1
baseline_esm2,2,P0DJO4,pep,14,Scorpiops,False,1,1,1,1
baseline_esm2,2,P0DJO4,propep,29,Scorpiops,False,1,1,1,1
baseline_esm2,2,P0DKM1,propep,13,Conus,False,0,0,0,0
baseline_esm2,2,P0DKN0,propep,8,Iotyrris,False,0,0,0,1
baseline_esm2,2,P0DKP4,pep,21,Iotyrris,False,0,0,0,0
baseline_esm2,2,P0DKP4,pep,29,Iotyrris,False,0,0,0,0
baseline_esm2,2,P0DKP4,pep,28,Iotyrris,False,0,0,0,0
baseline_esm2,2,P0DKP4,pep,21,Iotyrris,False,1,1,1,1
baseline_esm2,2,P0DKP6,pep,12,Conus,False,1,1,1,1
baseline_esm2,2,P0DKP6,propep,28,Conus,False,0,1,1,1
baseline_esm2,2,P0DKP8,pep,12,Conus,True,0,1,1,1
baseline_esm2,2,P0DKP8,propep,28,Conus,True,0,0,0,0
baseline_esm2,2,P0DM21,pep,16,Conus,False,0,1,1,1
baseline_esm2,2,P0DM21,propep,23,Conus,False,1,1,1,1
baseline_esm2,2,P0DM23,pep,16,Conus,False,0,1,1,1
baseline_esm2,2,P0DM23,propep,23,Conus,False,1,1,1,1
baseline_esm2,2,P0DM26,pep,20,Conus,False,0,0,0,0
baseline_esm2,2,P0DM26,propep,7,Conus,False,0,0,0,0
baseline_esm2,2,P0DM26,propep,16,Conus,False,0,0,0,0
baseline_esm2,2,P0DME6,pep,13,Heterometrus,False,1,1,1,1
baseline_esm2,2,P0DME6,propep,28,Heterometrus,False,1,1,1,1
baseline_esm2,2,P0DME7,pep,13,Heterometrus,False,0,1,1,1
baseline_esm2,2,P0DME7,propep,28,Heterometrus,False,1,1,1,1
baseline_esm2,2,P0DME8,pep,13,Heterometrus,False,1,1,1,1
baseline_esm2,2,P0DME8,propep,28,Heterometrus,False,1,1,1,1
baseline_esm2,2,P0DME9,pep,13,Heterometrus,False,1,1,1,1
baseline_esm2,2,P0DME9,propep,29,Heterometrus,False,1,1,1,1
baseline_esm2,2,P0DMF1,pep,10,Chaerilus,False,0,1,1,1
baseline_esm2,2,P0DMF4,pep,10,Chaerilus,False,0,1,1,1
baseline_esm2,2,P0DMF4,propep,31,Chaerilus,False,1,1,1,1
baseline_esm2,2,P0DMF5,pep,15,Chaerilus,False,0,1,1,1
baseline_esm2,2,P0DMF5,propep,31,Chaerilus,False,1,1,1,1
baseline_esm2,2,P0DMF6,pep,10,Chaerilus,False,0,1,1,1
baseline_esm2,2,P0DMF6,propep,31,Chaerilus,False,1,1,1,1
baseline_esm2,2,P0DMF7,pep,14,Chaerilus,False,0,1,1,1
baseline_esm2,2,P0DMF7,propep,34,Chaerilus,False,0,0,0,1
baseline_esm2,2,P0DMF9,pep,14,Chaerilus,False,1,1,1,1
baseline_esm2,2,P0DMF9,propep,25,Chaerilus,False,0,0,0,0
baseline_esm2,2,P0DMZ2,pep,30,Dofleinia,False,0,1,1,1
baseline_esm2,2,P0DMZ8,pep,29,Anemonia,False,0,0,1,1
baseline_esm2,2,P0DMZ8,pep,29,Anemonia,False,0,0,1,1
baseline_esm2,2,P0DMZ8,pep,29,Anemonia,False,0,0,1,1
baseline_esm2,2,P0DMZ8,pep,29,Anemonia,False,0,0,1,1
baseline_esm2,2,P0DMZ8,propep,8,Anemonia,False,0,0,1,1
baseline_esm2,2,P0DMZ9,pep,29,Anemonia,False,0,0,1,1
baseline_esm2,2,P0DMZ9,pep,29,Anemonia,False,0,0,1,1
baseline_esm2,2,P0DMZ9,pep,29,Anemonia,False,0,0,1,1
baseline_esm2,2,P0DMZ9,pep,29,Anemonia,False,0,0,1,1
baseline_esm2,2,P0DMZ9,propep,8,Anemonia,False,0,0,1,1
baseline_esm2,2,P0DN46,pep,24,Terebra,False,0,0,1,1
baseline_esm2,2,P0DN46,propep,17,Terebra,False,0,0,1,1
baseline_esm2,2,P0DN47,pep,22,Terebra,False,1,1,1,1
baseline_esm2,2,P0DN47,propep,19,Terebra,False,0,1,1,1
baseline_esm2,2,P0DOZ7,pep,18,Conus,False,1,1,1,1
baseline_esm2,2,P0DOZ7,propep,6,Conus,False,0,1,1,1
baseline_esm2,2,P0DOZ7,propep,15,Conus,False,0,0,1,1
baseline_esm2,2,P0DPE6,propep,24,Epiactis,False,0,0,1,1
baseline_esm2,2,P0DPL8,pep,14,Conus,False,0,0,1,1
baseline_esm2,2,P0DPL8,propep,25,Conus,False,0,0,1,1
baseline_esm2,2,P0DPL9,pep,18,Conus,False,0,1,1,1
baseline_esm2,2,P0DPL9,propep,22,Conus,False,0,1,1,1
baseline_esm2,2,P0DPM0,pep,14,Conus,False,0,0,0,0
baseline_esm2,2,P0DPM0,propep,26,Conus,False,0,0,0,0
baseline_esm2,2,P0DPM1,pep,16,Conus,False,0,1,1,1
baseline_esm2,2,P0DPM1,propep,27,Conus,False,0,1,1,1
baseline_esm2,2,P0DPT2,pep,16,Conus,True,0,0,0,0
baseline_esm2,2,P0DQJ4,propep,24,Acanthoscurria,False,1,1,1,1
baseline_esm2,2,P0DQP3,propep,17,Dendrocnide,False,0,1,1,1
baseline_esm2,2,P0DQP4,propep,17,Dendrocnide,False,0,1,1,1
baseline_esm2,2,P0DQR6,propep,10,Nematostella,False,0,1,1,1
baseline_esm2,2,P0DRD0,pep,24,Pogonomyrmex,True,0,0,0,0
baseline_esm2,2,P0DRD0,propep,37,Pogonomyrmex,True,0,0,0,0
baseline_esm2,2,P0DRD1,pep,27,Pogonomyrmex,True,0,0,0,0
baseline_esm2,2,P0DRD1,propep,39,Pogonomyrmex,True,0,0,0,0
baseline_esm2,2,P0DRD2,pep,22,Pogonomyrmex,True,0,0,0,0
