AC,cluster
Q8UW08,6
Q8UW30,6
Q8UW31,6
Q8UW80,6
Q8UW81,6
Q8VCI0,6
Q8VEN2,6
Q8VXF2,5
Q8VXX5,1
Q8VYV9,0
Q8VZU3,3
Q8W261,3
Q8WI34,2
Q8WI36,3
Q8WN12,1
Q8WPU1,2
Q8WS88,6
Q8WTD3,0
Q8WVF2,5
Q8WWA0,1
Q8WXF3,2
Q8WZY7,6
Q8X176,3
Q8X783,5
Q8XIJ1,5
Q8XIS3,2
Q8Y585,0
Q8YQS7,3
Q8YYG5,2
Q8ZDC4,5
Q8ZPK9,5
Q8ZST5,3
Q90251,6
Q90325,2
Q90326,2
Q90391,2
Q90392,2
Q90627,3
Q90628,3
Q90762,4
Q90763,4
Q90773,0
Q90VW7,2
Q90W22,4
Q90W78,1
Q90W88,4
Q90WA8,6
Q90WC0,2
Q90WD8,0
Q90WF4,5
Q90WP7,1
Q90WX8,4
Q90WZ1,4
Q90X85,3
Q90Y12,6
Q90Y63,6
Q90YA6,2
Q90ZK3,1
Q90ZK5,1
Q90ZM9,4
Q90ZX8,2
Q90ZY0,2
Q91041,3
Q91053,3
Q91082,3
Q91166,3
Q91167,3
Q91189,3
Q91194,6
Q91330,6
Q91507,3
Q91508,3
Q91510,3
Q91511,3
Q91516,3
Q91838,4
Q91971,3
Q91V70,5
Q91V82,5
Q91VK4,3
Q91X13,0
Q91X17,1
Q91X79,3
Q91XI3,3
Q91XL7,1
Q91YK8,1
Q92030,6
Q92058,5
Q92084,6
Q92085,6
Q92086,6
Q92097,4
Q920E0,6
Q920E1,6
Q920S2,3
Q92106,4
Q92178,0
Q92223,3
Q92340,4
Q92405,2
Q924B5,5
Q92686,1
Q92876,3
Q93070,4
Q93109,3
Q931Q3,5
Q93409,1
Q93702,6
Q93MH4,5
Q93MH6,5
Q93R80,2
Q93V72,2
Q93VC9,3
Q93VK8,1
Q93WH6,5
Q93WP7,3
Q93WP8,3
Q93X17,3
Q93X49,5
Q93XK2,5
Q93XX5,0
Q93Z04,1
Q93Z08,2
Q93ZH0,0
Q941C5,5
Q941C7,0
Q945T0,3
Q94AX3,4
Q94BT2,5
Q94CD8,4
Q94DM8,5
Q94EY2,5
Q94F08,5
Q94F57,6
Q94K85,3
Q94KT8,5
Q95174,1
Q95176,1
Q95198,4
Q95211,1
Q95222,2
Q95235,4
Q95241,6
Q95253,6
Q95323,3
Q95333,1
Q95335,6
Q95336,4
Q95J18,5
Q95J22,5
Q95J24,5
Q95J46,5
Q95J88,0
Q95JB4,0
Q95JC3,0
Q95JC9,3
Q95LD9,3
Q95LI0,3
Q95M08,1
Q95M12,4
Q95M25,0
Q95M33,4
Q95M66,5
Q95MI6,1
Q95ND5,2
Q95ND7,2
Q95NE0,4
Q95NH6,0
Q95NJ8,1
Q95P23,0
Q95P48,5
Q96316,2
Q96474,4
Q969E1,0
Q96B86,4
Q96CW9,6
Q96PH6,3
Q96PL2,2
Q96RI0,6
Q96RP3,6
Q975D1,3
Q975U8,3
Q97AZ7,3
Q97JJ9,2
Q97JL5,5
Q98919,0
Q98995,2
Q98SP2,2
Q98ST6,1
Q98TA8,3
Q99013,2
Q99034,6
Q99036,0
Q99075,6
Q99109,1
Q99219,2
Q99303,3
Q99317,5
Q99319,5
Q99320,5
Q99436,1
Q99523,0
Q99895,3
Q99969,4
Q99JA0,4
Q99JB6,3
Q99LS0,4
Q99M75,2
Q99MA2,1
Q99MH3,0
Q99MP3,4
Q99MP5,5
Q99MQ4,0
Q99N14,5
Q99PI8,2
Q99PJ0,0
Q99UX3,0
Q99V45,4
Q99VJ0,3
Q9A1S2,3
Q9AIS7,4
Q9AR88,5
Q9AVB0,2
Q9AYP9,2
Q9BBS2,2
Q9BBU3,3
Q9BDB7,2
Q9BDJ5,1
Q9BDJ6,4
Q9BEF8,4
Q9BG76,0
Q9BH21,2
Q9BH51,0
Q9BH75,2
Q9BH79,2
Q9BH81,2
Q9BH84,6
Q9BH86,2
Q9BHA0,6
Q9BHA6,2
Q9BHB7,6
Q9BJV7,6
Q9BJV8,6
Q9BJV9,6
Q9BJW0,6
Q9BMP8,2
Q9BP43,2
Q9BP45,0
Q9BP46,2
Q9BP47,2
Q9BP50,0
Q9BP51,2
Q9BP53,2
Q9BP55,0
Q9BP56,2
Q9BP58,0
Q9BP61,0
Q9BP63,0
Q9BP65,0
Q9BP66,0
Q9BP68,0
Q9BP69,0
Q9BP70,0
Q9BP74,0
Q9BP75,0
Q9BP77,6
Q9BP83,6
Q9BP84,6
Q9BP86,6
Q9BP87,6
Q9BP88,6
Q9BP90,6
Q9BP91,6
Q9BP92,6
Q9BP93,6
Q9BP96,6
Q9BP97,6
Q9BP98,6
Q9BP99,6
Q9BPA1,6
Q9BPA3,6
Q9BPA4,6
Q9BPA5,6
Q9BPA6,6
Q9BPA9,6
Q9BPB0,6
Q9BPB1,6
Q9BPB4,6
Q9BPB7,6
Q9BPB9,6
Q9BPC0,6
Q9BPC3,6
Q9BPC4,6
Q9BPC5,6
Q9BPC7,6
Q9BPC8,6
Q9BPC9,6
Q9BPD0,6
Q9BPD1,2
Q9BPD2,2
Q9BPD3,2
Q9BPD4,2
Q9BPD5,2
Q9BPD6,2
Q9BPD7,2
Q9BPD9,2
Q9BPE0,2
Q9BPE1,2
Q9BPE2,2
Q9BPE3,2
Q9BPE4,2
Q9BPE5,2
Q9BPE6,2
Q9BPE7,2
Q9BPE9,2
Q9BPF1,2
Q9BPF2,2
Q9BPF3,2
Q9BPF4,2
Q9BPF5,2
Q9BPF7,2
Q9BPF9,2
Q9BPG0,2
Q9BPG1,2
Q9BPG2,2
Q9BPG5,2
Q9BPG6,2
Q9BPG7,2
Q9BPG8,2
Q9BPH0,2
Q9BPH1,2
Q9BPH2,2
Q9BPH3,0
Q9BPH5,0
Q9BPH6,0
Q9BPH9,0
Q9BPI0,0
Q9BPI4,0
Q9BPI5,0
Q9BPI7,0
Q9BPI8,0
Q9BPI9,0
Q9BPJ1,0
Q9BPJ2,0
Q9BPJ3,0
Q9BPJ5,0
Q9BPJ6,0
Q9BPJ7,0
Q9BPJ8,0
Q9BPK0,0
Q9BQR3,3
Q9BT56,1
Q9BXN1,0
Q9BXW4,6
Q9BY14,5
Q9BZD6,5
Q9BZD7,3
Q9BZJ3,3
Q9BZM4,6
Q9BZM5,6
Q9BZM6,6
Q9BZR6,2
Q9BZS1,3
Q9C169,2
Q9C5S0,6
Q9C7F7,2
Q9C8A4,1
Q9C9B1,2
Q9C9G4,4
Q9CA23,5
Q9CGL5,5
Q9CQ52,3
Q9CQC2,1
Q9CQV6,6
Q9CQW3,2
Q9CQX2,3
Q9CRA0,4
Q9CWP4,6
Q9CZQ6,4
Q9D106,0
Q9D1N2,5
Q9D3P9,2
Q9D6Z6,4
Q9D7F2,5
Q9D7R7,0
Q9D7S0,5
Q9D7Z7,0
Q9DA79,0
Q9DD06,4
Q9DD23,6
Q9DD33,3
Q9DET7,3
Q9DEX3,0
Q9DF33,6
Q9DF52,6
Q9DF56,6
Q9DF66,3
Q9DF68,3
Q9DFD6,0
Q9DG83,3
Q9DG84,3
Q9DGC8,6
Q9DGC9,6
Q9DGD4,1
Q9DGK7,5
Q9EPI2,5
Q9EPS2,5
Q9ER63,0
Q9ERA7,4
Q9ESD1,3
Q9ESQ8,1
Q9ESQ9,1
Q9ESY9,1
Q9F1K9,2
Q9FEB4,5
Q9FFH6,5
Q9FFY3,6
Q9FGF6,2
Q9FGH4,2
Q9FHN6,1
Q9FHQ6,5
Q9FIW0,5
Q9FIW1,5
Q9FJ13,3
Q9FJU9,4
Q9FK16,1
Q9FKT1,6
Q9FM65,0
Q9FN39,0
Q9FNQ2,2
Q9FPR2,6
Q9FRF9,5
Q9FRT8,4
Q9FRT9,4
Q9FS10,5
Q9FSI9,6
Q9FVE0,6
Q9FY19,0
Q9FY78,6
Q9FZ54,6
Q9FZ86,2
Q9FZA0,3
Q9FZD0,2
Q9FZE4,4
Q9GJY2,2
Q9GK11,0
Q9GK16,2
Q9GK30,6
Q9GKQ6,0
Q9GKY5,4
Q9GL30,6
Q9GL67,3
Q9GLC7,6
Q9GLD0,4
Q9GLF6,4
Q9GLG1,0
Q9GLG4,2
Q9GLK4,4
Q9GLN8,3
Q9GLP2,2
Q9GLP6,3
Q9GLR2,0
Q9GLV5,5
Q9GLY5,0
Q9GM96,1
Q9GMB7,6
Q9GMY2,0
Q9GMY3,0
Q9GMY4,0
Q9GMY6,0
Q9GMY8,0
Q9GP84,4
Q9GQV7,5
Q9GQW4,2
Q9GSA4,2
Q9GSL0,6
Q9GU57,0
Q9GU58,0
Q9GZQ8,6
Q9GZZ7,5
Q9H159,4
Q9H1Z8,4
Q9H2R5,3
Q9H300,1
Q9H3Y0,1
Q9H4A9,0
Q9H4B8,0
Q9HBT6,4
Q9HCQ7,1
Q9HEZ3,0
Q9I194,1
Q9I837,6
Q9I842,6
Q9I843,6
Q9I844,6
Q9I845,6
Q9I846,6
Q9I847,6
Q9I8P2,5
Q9I8P3,5
Q9I8X0,3
Q9I8X1,3
Q9I8X2,3
Q9I900,6
Q9I9D3,5
Q9I9L7,3
Q9IA08,6
Q9IAB0,2
Q9IAU2,6
Q9IAX6,2
Q9IAY0,2
Q9IAY1,2
Q9IAY2,2
Q9IAY3,2
Q9IB75,0
Q9JHW0,1
Q9JHX4,1
Q9JJT2,5
Q9JL18,4
Q9JLA2,4
Q9JLT2,6
Q9JM53,2
Q9JM71,3
Q9JMI7,5
Q9K5K2,3
Q9K5K3,3
Q9K5K8,3
Q9K8J7,5
Q9KD78,2
Q9KWM4,6
Q9L5D6,5
Q9LE56,5
Q9LE89,1
Q9LEH8,6
Q9LFW3,5
Q9LH43,3
Q9LII0,5
Q9LJ85,4
Q9LJ86,6
Q9LJD9,1
Q9LJU0,3
Q9LJU1,5
Q9LK37,3
Q9LMY9,5
Q9LUA1,5
Q9LV87,0
Q9LV88,0
Q9LVC0,1
Q9LX20,0
Q9LXU0,6
Q9LYF6,1
Q9LZL3,0
Q9LZX4,0
Q9M088,2
Q9M099,3
Q9M0A1,5
Q9M0I0,6
Q9M0S4,6
Q9M2G1,2
Q9M2K6,3
Q9M2Y0,5
Q9M373,1
Q9M653,1
Q9M654,1
Q9MA62,3
Q9MAC1,5
Q9MS55,2
Q9MS58,2
Q9MS61,2
Q9MS64,2
Q9MS67,2
Q9MS70,2
Q9MS73,2
Q9MS76,2
Q9MS79,2
Q9MTL6,2
Q9MTN2,0
Q9MUS0,2
Q9MUW1,0
Q9MYK8,5
Q9MYM4,4
Q9MYV1,4
Q9MYY0,4
Q9MZV6,3
Q9MZV7,3
Q9N0A6,4
Q9N0E3,2
Q9N0T3,4
Q9N0V5,4
Q9N0Z6,6
Q9N2D0,0
Q9N2D1,3
Q9N2D3,0
Q9N2D4,0
Q9N2I2,0
Q9N4D8,2
Q9N4V0,0
Q9N563,0
Q9N5R0,5
Q9N633,6
Q9N661,2
Q9N669,6
Q9NBG9,3
Q9NDE7,6
Q9NDE8,2
Q9NFP1,6
Q9NGP0,0
Q9NIP6,1
Q9NJC6,1
Q9NJQ2,6
Q9NL55,0
Q9NL82,5
Q9NL83,5
Q9NPD7,4
Q9NZH6,4
Q9NZH8,4
Q9P0G3,3
Q9P121,0
Q9P358,6
Q9P359,6
Q9P378,2
Q9P3E4,5
Q9P4W3,6
Q9P4W4,6
Q9P7J9,3
Q9P8G3,0
Q9P992,3
Q9P996,3
Q9P9I1,4
Q9P9I3,4
Q9PJV0,4
Q9PQT2,5
Q9PRR0,0
Q9PRZ6,0
Q9PT26,3
Q9PT40,3
Q9PT41,3
Q9PT75,1
Q9PT98,5
Q9PT99,5
Q9PTA0,5
Q9PTA1,6
Q9PTA5,6
Q9PTA6,6
Q9PTA7,6
Q9PTL3,3
Q9PTQ4,1
Q9PTS1,1
Q9PU41,3
Q9PU97,6
Q9PUG7,6
Q9PUG8,6
Q9PUG9,6
Q9PUH0,6
Q9PUH2,6
Q9PUH3,6
Q9PUH4,6
Q9PUH5,6
Q9PUH6,6
Q9PUH7,6
Q9PUH8,6
Q9PUH9,6
Q9PUI0,6
Q9PUR0,3
Q9PVK9,2
Q9PVW7,3
Q9PW35,2
Q9PW36,2
Q9PW56,6
Q9PW68,5
Q9PWJ0,2
Q9QUG3,2
Q9QUK9,3
Q9QUP5,6
Q9QUR8,5
Q9QXK8,1
Q9QXQ6,1
Q9QXQ7,4
Q9QXU9,0
Q9QXV0,0
Q9QXX3,6
Q9QY05,3
Q9QYH7,4
Q9QYZ9,3
Q9QZ25,1
Q9QZQ3,5
Q9QZQ4,5
Q9QZT3,6
Q9QZY5,3
Q9R087,0
Q9R0R1,1
Q9R0R3,3
Q9R0R4,3
Q9R0S3,0
Q9R0T7,3
Q9R171,4
Q9R1E6,0
Q9RQJ2,1
Q9S0W8,2
Q9S3W5,3
Q9S9K4,2
Q9SD84,2
Q9SE35,0
Q9SE93,6
Q9SI57,1
Q9SIL7,5
Q9SIU6,3
Q9SJ81,5
Q9SJY7,6
Q9SK27,5
Q9SKW7,2
Q9SNC3,0
Q9SPL3,1
Q9SPL4,1
Q9SPL5,1
Q9SQN9,5
Q9SQT9,3
Q9SRT7,5
Q9SSG3,5
Q9STH5,5
Q9STQ3,1
Q9SU13,0
Q9SU40,1
Q9SUC9,3
Q9SUV6,2
Q9SV73,1
Q9SXA6,4
Q9SZ51,5
Q9SZG4,5
Q9T045,3
Q9T351,3
Q9TJ82,3
Q9TKY7,2
Q9TKZ9,0
Q9TNF7,3
Q9TNF8,3
Q9TR93,5
Q9TRM8,5
Q9TRY9,6
Q9TS34,6
Q9TS35,6
Q9TSX8,1
Q9TSZ0,3
Q9TT95,1
Q9TTE2,0
Q9TUI9,3
Q9TUX7,2
Q9TV13,3
Q9TVA3,6
Q9TVK3,6
Q9TVN1,6
Q9TVQ6,6
Q9TVQ7,6
Q9TVR4,6
Q9TVU1,6
Q9TVX4,6
Q9TVY1,6
Q9TW08,6
Q9TWM7,6
Q9TY83,2
Q9TY84,2
Q9TY95,6
Q9TZP5,3
Q9U5D2,0
Q9U619,2
Q9U644,6
Q9U645,6
Q9U647,6
Q9U648,6
Q9U650,6
Q9U651,6
Q9U654,6
Q9U656,6
Q9U657,6
Q9U659,6
Q9U660,6
Q9U6Z5,2
Q9U6Z9,2
Q9U700,2
Q9U8R2,1
Q9UA71,6
Q9UA72,6
Q9UA83,6
Q9UA85,6
Q9UA86,6
Q9UA91,6
Q9UA93,6
Q9UA95,6
Q9UAB2,6
Q9UBC7,1
Q9UBR2,6
Q9UBU3,4
Q9UHA7,4
Q9UHF0,3
Q9UK23,5
Q9UKY0,2
Q9ULB4,4
Q9ULB5,4
Q9ULZ1,3
Q9ULZ9,0
Q9UNI1,3
Q9UR19,3
Q9URQ0,1
Q9UV63,2
Q9UVP6,3
Q9UWG6,6
Q9UXF3,3
Q9UYL3,4
Q9V0N9,3
Q9V247,3
Q9V253,6
Q9V2W8,4
Q9V2W9,4
Q9V2X0,3
Q9V2X1,4
Q9V521,1
Q9V751,0
Q9V8G0,1
Q9VC44,1
Q9VCW0,3
Q9VET0,5
Q9VG55,4
Q9VGE8,3
Q9VIH9,6
Q9VII1,6
Q9VII3,0
Q9VIQ0,1
Q9VJ33,6
Q9VKA0,1
Q9VLK4,2
Q9VPR7,5
Q9VQ66,1
Q9VT50,2
Q9VT51,3
Q9VT52,5
Q9VT53,3
Q9VTM6,2
Q9VTZ5,1
Q9VU58,2
Q9VV28,1
Q9VV72,6
Q9VVF7,2
Q9VZ21,3
Q9W0W6,0
Q9W1V6,1
Q9W4Q9,3
Q9W4Z4,4
Q9W6M9,1
Q9W6V2,0
Q9W7E9,6
Q9W7F0,6
Q9W7J4,6
Q9W7R2,3
Q9W7S2,2
Q9WTL0,5
Q9WTR5,1
Q9WUC3,6
Q9WUG6,2
Q9WUK0,3
Q9WUU7,6
Q9WV41,3
Q9WVA8,2
Q9WVA9,2
Q9WVJ3,0
Q9X2V7,1
Q9XEB5,6
Q9XEC4,0
Q9XF04,1
Q9XFX3,0
Q9XFX4,0
Q9XHP1,4
Q9XPS4,0
Q9XS63,6
Q9XSD9,0
Q9XSE2,5
Q9XSJ6,6
Q9XSM2,3
Q9XSN2,6
Q9XSN3,6
Q9XSQ7,4
Q9XSR0,4
Q9XSW6,5
Q9XT35,3
Q9XVX1,4
Q9XW71,1
Q9XYZ0,6
Q9XYZ1,6
Q9XZK2,6
Q9XZK3,6
Q9XZK6,2
Q9XZK7,2
Q9XZK9,6
Q9XZL0,6
Q9XZL1,6
Q9XZL2,6
Q9Y0X4,0
Q9Y0X6,1
Q9Y1U9,3
Q9Y251,4
Q9Y287,3
Q9Y2I2,6
Q9Y4W6,5
Q9Y5Q6,2
Q9Y5Z0,4
Q9Y625,0
Q9Y6M0,3
Q9Y7S9,3
Q9Y7Y7,2
Q9Y833,6
Q9YAN8,6
Q9YER0,3
Q9YES4,3
Q9YGH3,6
Q9YGJ2,3
Q9YGJ8,3
Q9YGJ9,3
Q9YGK4,3
Q9YGK5,3
Q9YI19,2
Q9Z0F1,0
Q9Z0J1,2
Q9Z0K8,1
Q9Z0L5,6
Q9Z0L6,3
Q9Z0M1,3
Q9Z0M5,3
Q9Z0T3,1
Q9Z0X1,2
Q9Z0Y2,6
Q9Z172,5
Q9Z1F1,0
Q9Z1Q3,6
Q9Z1Q4,6
Q9Z2Q3,0
Q9ZQG9,5
Q9ZQI8,6
Q9ZQX0,4
Q9ZT16,6
Q9ZT17,6
Q9ZUJ5,1
Q9ZVC7,6
Q9ZWA8,5
R4JJN6,2
R4JNJ5,2
R4JQZ0,2
R4ZCU1,2
R9UC00,1
R9UC04,1
R9UC06,1
R9UC10,1
R9UCX1,1
R9UE59,1
R9UE63,1
R9UE65,1
R9UFE0,1
R9UFE4,1
R9UFJ8,1
S0F1M4,1
S0F1M6,1
S0F1M9,1
S0F1N0,1
S0F1N6,1
S0F1N7,1
S0F1P1,1
S0F204,1
S0F207,1
S0F209,1
S0F215,1
S4UJW3,2
S6D3A7,0
S7Q0E7,6
T1NXB5,1
T1PQV6,0
T1PRE3,0
T1W425,1
U3UBT3,1
U4N938,2
U5KJC9,2
U5KJJ1,2
U5KJM4,2
U5KJM6,2
U5KJT7,2
U5KJZ2,2
U5L396,1
U5L397,1
U5L3J7,1
U5L3J9,1
U5L3K1,1
U5L3M6,1
U5L3M7,1
U5L3M8,1
U5L3X0,1
U5L3X2,1
U5L406,1
U5L408,1
U5L409,1
U5YCR8,3
V5IRP6,6
V5LU01,1
V5V9Y7,0
W0THY6,6
W4VRV4,5
W4VS49,5
W4VS82,0
W4VSC0,5
W4VSE7,0
W4VSF6,6
W4VSG7,5
W4VSI9,5
W5U5X5,0
W7DQ33,6
W8GNV3,2
X5I9Y2,2
X5I9Z2,2
X5IFZ1,2
X5IWT5,0
