AC,cluster
Q6PN85,1
Q6PN86,1
Q6PN98,3
Q6PPB3,3
Q6PTD1,3
Q6PTD4,3
Q6PTD5,3
Q6PTD6,3
Q6PTD7,3
Q6PXP0,1
Q6Q249,4
Q6Q250,4
Q6Q251,4
Q6Q252,4
Q6Q5H1,0
Q6QLQ5,1
Q6QLR1,2
Q6QLR2,2
Q6QLR3,2
Q6QWR1,2
Q6RUW3,0
Q6RY98,2
Q6SA95,4
Q6SLM0,2
Q6SLM1,2
Q6SLM2,2
Q6T178,1
Q6T179,2
Q6T271,1
Q6T6H8,4
Q6T6S7,3
Q6T6T2,4
Q6T6T3,4
Q6U8D7,3
Q6UG02,2
Q6UQ28,1
Q6URK6,3
Q6UW15,4
Q6UWB4,3
Q6UWM5,1
Q6UWN0,4
Q6UWN5,2
Q6UWR7,2
Q6UX82,2
Q6VU70,0
Q6WRU0,4
Q6X7V3,1
Q6XBF8,0
Q6XMH8,2
Q6Y4S4,2
Q6YGZ1,3
Q6YIJ3,2
Q6YK33,1
Q6YNQ0,2
Q6YRC7,0
Q6YXN4,3
Q6YXN9,1
Q6Z232,1
Q6Z4G7,3
Q6Z4G8,3
Q6ZVN8,0
Q70HJ3,2
Q70HJ4,2
Q70KY3,4
Q70US9,0
Q70XC3,2
Q70Y07,1
Q70Y14,3
Q70Y17,1
Q718F4,1
Q71DC3,3
Q71DR4,4
Q71QH5,3
Q71QH6,3
Q71QH7,3
Q71QH9,3
Q71QI0,3
Q71QI1,3
Q71QI2,3
Q71QI3,3
Q71QI4,3
Q71QI5,3
Q71QI7,3
Q71QI8,3
Q71QJ0,3
Q71QJ1,3
Q71QJ2,3
Q71QJ3,3
Q71QJ4,3
Q71RP1,3
Q71UE8,0
Q71ZD0,0
Q72ZY3,0
Q730L4,3
Q74IL5,0
Q755X2,2
Q756Q3,0
Q75DG6,4
Q75G39,4
Q75S48,2
Q75S51,2
Q75SZ9,4
Q75UG5,4
Q75V93,4
Q75V94,4
Q75V95,4
Q75WG6,2
Q75WG7,3
Q75WH2,4
Q75WH3,4
Q75WH4,4
Q75WH5,4
Q75WH6,4
Q765I0,3
Q765I1,3
Q765I2,3
Q765Z4,0
Q765Z5,3
Q766Y6,4
Q766Y7,4
Q76B45,3
Q76CA0,3
Q76CA1,4
Q76CA2,2
Q76CL2,0
Q76DT2,0
Q76IQ4,4
Q76KW6,0
Q792G6,1
Q79AV1,3
Q7A151,0
Q7A654,0
Q7A6A6,4
Q7A6P2,4
Q7AP54,1
Q7DLR9,1
Q7DLS1,2
Q7FNT3,1
Q7JFN6,3
Q7JGL8,2
Q7JGL9,2
Q7JGM0,2
Q7JGM1,2
Q7JGM2,2
Q7JIG6,3
Q7JIH3,4
Q7JIY2,4
Q7JK02,4
Q7K5V2,4
Q7K740,1
Q7KUD5,4
Q7LHD1,0
Q7LZ09,1
Q7M1E7,2
Q7M2Y4,3
Q7M303,1
Q7M334,2
Q7M3B6,3
Q7M3B8,3
Q7M3E1,3
Q7M3V5,2
Q7M428,1
Q7M6Z0,2
Q7M761,2
Q7M7A9,1
Q7MXK0,2
Q7NBB0,0
Q7NH81,1
Q7NJX5,1
Q7PTL2,0
Q7Q2T8,2
Q7Q7R8,1
Q7RTY9,3
Q7RTZ1,2
Q7RZ85,0
Q7SYF1,3
Q7SZD9,1
Q7SZE0,1
Q7SZE1,3
Q7T141,1
Q7T1M3,0
Q7T1R0,2
Q7T1R1,2
Q7T229,3
Q7T273,1
Q7T2Q4,2
Q7T2Q5,2
Q7T3K7,1
Q7T3K8,1
Q7T3K9,1
Q7T3L1,3
Q7TMR0,2
Q7TNK8,2
Q7TQ32,0
Q7TQ33,0
Q7TQN2,3
Q7TSB7,2
Q7TSF0,1
Q7TSP5,2
Q7TTH6,1
Q7TTJ7,1
Q7TV59,0
Q7U4Z3,1
Q7U669,1
Q7U9L1,3
Q7V323,3
Q7V365,1
Q7V4T1,3
Q7V735,0
Q7V7B7,0
Q7V8T1,0
Q7VDR4,3
Q7XAD0,0
Q7XR91,3
Q7YJX6,1
Q7YJY5,3
Q7YJY8,1
Q7YRU7,1
Q7YWA6,4
Q7YWA7,4
Q7YWA8,4
Q7YWA9,4
Q7YWB0,4
Q7YX32,4
Q7YXK5,1
Q7YZS9,0
Q7Z027,1
Q7Z028,1
Q7Z1Y7,3
Q7Z3B1,3
Q7Z4H4,2
Q7Z553,1
Q7ZXZ6,4
Q7ZZM2,4
Q7ZZS9,1
Q800A0,0
Q800F1,1
Q800I7,0
Q800R3,1
Q800R4,1
Q800R9,1
Q800S1,1
Q800S2,1
Q800Y1,3
Q801Y3,1
Q802F0,3
Q802I1,2
Q803W1,3
Q803Y4,3
Q804X6,4
Q805D4,3
Q805D5,0
Q805D8,3
Q805E9,3
Q805F2,0
Q805F3,0
Q805F4,1
Q805F5,4
Q805F6,1
Q805F7,4
Q80T19,1
Q80V42,0
Q80WD0,2
Q80WD1,2
Q80Z24,3
Q80ZA0,4
Q80ZQ0,3
Q810H5,3
Q811A2,4
Q812G9,0
Q817U4,0
Q818E2,3
Q81LE8,0
Q81LR5,3
Q836X4,0
Q83RD2,1
Q84JV2,0
Q84MC0,1
Q84VZ5,1
Q84W98,1
Q85AU0,1
Q85BB6,3
Q85BH5,1
Q85C23,1
Q85FM3,1
Q85FN7,3
Q85FY2,3
Q85G59,1
Q85Q99,4
Q85WS3,1
Q85WW6,1
Q85X72,3
Q862A7,3
Q862B1,4
Q862Z3,0
Q863C3,0
Q865R1,1
Q867A9,3
Q867B0,3
Q867D0,3
Q867W1,0
Q868F8,1
Q868G6,0
Q868M7,2
Q86A85,0
Q86BW2,0
Q86C49,1
Q86C51,4
Q86DU6,0
Q86FQ0,4
Q86MA7,1
Q86N75,3
Q86QN6,3
Q86QT2,1
Q86RA3,1
Q86RB2,3
Q86SA8,2
Q86SC0,3
Q86UN2,2
Q86UN3,2
Q86UP0,3
Q86UU9,3
Q86Y78,0
Q86YL7,1
Q873Y0,4
Q876J3,3
Q877A8,3
Q88WN3,0
Q892N6,0
Q899Y1,4
Q8AUU1,4
Q8AVA3,3
Q8AVA4,3
Q8AXR2,3
Q8AXR3,3
Q8AXW7,2
Q8AY47,2
Q8AY48,2
Q8AY78,3
Q8AY79,3
Q8AY80,3
Q8AY81,3
Q8AY82,3
Q8AYD0,3
Q8AYR5,0
Q8BFS3,2
Q8BG41,1
Q8BGN3,2
Q8BGN6,2
Q8BH35,4
Q8BH61,0
Q8BJ48,0
Q8BJR6,3
Q8BKV1,4
Q8BLC3,4
Q8BM92,3
Q8BPP5,0
Q8BS03,1
Q8BVP6,4
Q8BWU1,2
Q8C1C1,3
Q8C1N8,1
Q8C1P2,1
Q8C255,4
Q8C3Q9,2
Q8C4W3,2
Q8CE23,3
Q8CFV4,3
Q8CFZ4,3
Q8CGR5,3
Q8CH01,3
Q8CHK2,2
Q8CIH9,0
Q8CIT0,0
Q8CJY7,3
Q8CS89,0
Q8CT30,0
Q8CW15,1
Q8CXC9,3
Q8DIV4,1
Q8DUQ4,0
Q8DYV5,0
Q8E4G3,0
Q8EPP8,0
Q8EVW5,0
Q8GCB2,2
Q8GS39,0
Q8GTM0,3
Q8GUI4,0
Q8GUL8,1
Q8GWW6,2
Q8GYS8,0
Q8GZ17,2
Q8H6Q0,3
Q8H6Q1,3
Q8HB52,1
Q8HDG8,2
Q8HWE5,3
Q8HWE7,3
Q8HXV2,1
Q8HY34,3
Q8HYC2,1
Q8HZM6,2
Q8HZQ3,4
Q8I1F6,1
Q8I1Y4,4
Q8I423,0
Q8I6K1,1
Q8I6R2,0
Q8I6S2,1
Q8I6S3,1
Q8I6T1,0
Q8I6V7,2
Q8I6X9,4
Q8I7X1,2
Q8I817,3
Q8I912,3
Q8I913,3
Q8I914,3
Q8IDN0,0
Q8ILP3,1
Q8IRY7,3
Q8IS41,1
Q8IS98,2
Q8ISH7,3
Q8IV16,0
Q8IVL8,1
Q8IW00,2
Q8J0P4,4
Q8J136,2
Q8J1Y4,2
Q8J282,2
Q8J2V8,2
Q8JFB2,2
Q8JFG2,2
Q8JFY4,4
Q8JG54,0
Q8JH85,3
Q8JHB9,4
Q8JHE1,0
Q8JIM3,3
Q8JJ51,1
Q8JZQ2,1
Q8JZU2,3
Q8K0E8,2
Q8K0S5,2
Q8K182,4
Q8K1M5,4
Q8K3U6,4
Q8K4P1,4
Q8K4P2,4
Q8KQR1,0
Q8L3C7,2
Q8L6Z5,0
Q8L8Q7,3
Q8L8Y3,4
Q8L9H6,0
Q8L9P8,3
Q8L9T8,4
Q8LA14,1
Q8LAX3,2
Q8LC95,0
Q8LCE4,1
Q8LCN5,1
Q8LD27,3
Q8LD43,4
Q8LD63,2
Q8LDN4,0
Q8LDW6,0
Q8LE92,4
Q8LEE9,0
Q8LEJ6,0
Q8LEM4,2
Q8LFL4,1
Q8LG54,1
Q8LPS1,4
Q8M9W3,1
Q8M9W5,1
Q8MA00,3
Q8MI35,4
Q8MJ25,1
Q8MJ80,1
Q8MJC3,0
Q8MJU1,0
Q8MJV4,4
Q8MJW9,3
Q8MK67,4
Q8MKI5,0
Q8MMH4,2
Q8MMJ7,1
Q8MPY9,4
Q8MTX2,1
Q8N158,4
Q8N2E6,2
Q8N2G4,4
Q8N5G0,3
Q8N687,1
Q8N6Q3,4
Q8N729,4
Q8N7M5,0
Q8NFP4,1
Q8NG41,4
Q8NI32,0
Q8NJJ4,2
Q8NJP6,4
Q8NK98,2
Q8NK99,2
Q8NKB6,3
Q8NX91,0
Q8NX98,4
Q8NXI6,4
Q8PZ04,1
Q8QFQ3,1
Q8QFQ4,1
Q8QFQ5,1
Q8QFQ8,1
Q8QFW3,2
Q8QFW4,2
Q8QG86,3
Q8QG89,1
Q8QGA2,2
Q8QGH3,3
Q8QGP7,2
Q8QHK2,3
Q8QHK3,3
Q8R182,2
Q8R1I2,0
Q8R2G4,4
Q8R2Q8,4
Q8R460,4
Q8R4F1,3
Q8R4G0,3
Q8R4S2,0
Q8R4S4,0
Q8R4S5,0
Q8R4S6,0
Q8R4S7,0
Q8R5G8,4
Q8R5G9,4
Q8RB77,3
Q8RBA7,0
Q8REI3,0
Q8S2W4,4
Q8S8M2,0
Q8S8N0,1
Q8S8N1,1
Q8S8N2,1
Q8S8N3,1
Q8S8P7,4
Q8S8X7,1
Q8S8Y4,3
Q8S9J6,0
Q8SQ23,0
Q8SQ41,0
Q8SQ46,1
Q8SQD7,3
Q8SQG7,4
Q8SQG8,4
Q8SWI4,1
Q8SXL2,0
Q8T0Y7,1
Q8T0Z3,2
Q8T112,1
Q8T117,2
Q8T1G4,4
Q8T1G5,4
Q8T1G6,4
Q8T6Z0,2
Q8T9R8,2
Q8TDM5,3
Q8TJB5,1
Q8TL28,1
Q8TW10,1
Q8U125,1
Q8U4C9,1
Q8UUG0,1
Q8UUG2,1
Q8UUH7,2
Q8UUH8,2
Q8UUH9,2
Q8UUI0,2
Q8UUI1,2
Q8UUI2,2
Q8UUI3,2
Q8UUI4,2
Q8UUK2,3
Q8UVX1,3
Q8UW08,2
Q8UW30,2
Q8UW31,2
Q8UW64,3
Q8UW80,2
Q8UW81,2
Q8VCI0,3
Q8VDN2,0
Q8VEN2,1
Q8VXF2,1
Q8VXX5,0
Q8VYI9,1
Q8VYL3,0
Q8VYV9,4
Q8VZU3,3
Q8W261,2
Q8W4Y8,0
Q8WI34,3
Q8WI36,1
Q8WN12,1
Q8WPU1,3
Q8WRC7,3
Q8WS88,2
Q8WTD3,3
Q8WVF2,1
Q8WWA0,4
Q8WXF3,2
Q8WZY7,2
Q8X176,4
Q8X783,1
Q8XIJ1,0
Q8XIS3,3
Q8Y585,0
Q8YQS7,1
Q8YYG5,3
Q8ZDC4,1
Q8ZPK9,1
Q8ZST5,1
Q90251,2
Q90325,3
Q90326,3
Q90391,1
Q90392,1
Q90627,3
Q90628,3
Q90629,3
Q90762,3
Q90763,3
Q90773,3
Q90VW7,1
Q90W22,0
Q90W78,1
Q90W88,3
Q90WA7,2
Q90WA8,2
Q90WC0,1
Q90WD8,0
Q90WF4,0
Q90WP7,1
Q90WX8,0
Q90WZ1,3
Q90X85,4
Q90Y12,0
Q90Y63,2
Q90YA6,1
Q90ZK3,1
Q90ZK5,1
Q90ZM9,3
Q90ZX8,1
Q90ZY0,1
Q91041,3
Q91053,3
Q91082,1
Q91133,2
Q91166,1
Q91167,1
Q91189,1
Q91194,0
Q91330,2
Q91507,3
Q91508,3
Q91509,3
Q91510,3
Q91511,3
Q91516,3
Q91826,1
Q91838,3
Q91971,1
Q91V13,0
Q91V70,2
Q91V82,2
Q91VK4,4
Q91W27,2
Q91WW1,0
Q91X13,0
Q91X17,0
Q91X79,3
Q91XI3,1
Q91XL7,3
Q91YK8,0
Q92030,0
Q92058,1
Q92084,2
Q92085,2
Q92086,2
Q92097,4
Q920E0,1
Q920E1,1
Q920S2,3
Q92106,4
Q92178,0
Q92223,4
Q92340,2
Q92392,0
Q92405,3
Q924B5,3
Q92686,1
Q92876,3
Q93070,4
Q93109,4
Q931Q3,0
Q933I7,3
Q93409,1
Q93702,2
Q93MH4,1
Q93MH6,1
Q93R80,0
Q93V72,3
Q93VC9,3
Q93VK8,1
Q93WH6,1
Q93WP7,3
Q93WP8,3
Q93X17,2
Q93X49,1
Q93XK2,1
Q93XX5,0
Q93Z04,1
Q93Z08,4
Q93ZH0,3
Q941C5,1
Q941C7,4
Q945T0,3
Q94676,2
Q94AX3,4
Q94BT2,0
Q94CD8,3
Q94DM8,3
Q94EY2,3
Q94F08,2
Q94F57,1
Q94K85,3
Q94KT8,3
Q95174,4
Q95176,4
Q95198,3
Q95211,4
Q95222,3
Q95235,3
Q95237,3
Q95241,0
Q95253,4
Q95323,3
Q95333,3
Q95335,2
Q95336,0
Q95J18,2
Q95J22,2
Q95J24,2
Q95J46,1
Q95J88,2
Q95JB4,0
Q95JC3,0
Q95JC9,3
Q95LD9,0
Q95LI0,2
Q95M08,4
Q95M12,0
Q95M25,0
Q95M33,1
Q95M66,2
Q95MI6,0
Q95ND5,0
Q95ND7,4
Q95NE0,4
Q95NH6,3
Q95NJ8,2
Q95NK7,2
Q95P23,3
Q95P48,2
Q96316,2
Q96474,0
Q969E1,0
Q96A98,2
Q96B86,0
Q96CW9,3
Q96PH6,2
Q96PL2,0
Q96RI0,1
Q96RP3,0
Q96TS6,4
Q975D1,1
Q975U8,1
Q97AZ7,1
Q97JJ9,3
Q97JL5,0
Q980L4,1
Q98892,3
Q98919,3
Q98995,1
Q98SP2,1
Q98ST6,1
Q98TA8,1
Q99013,1
Q99034,0
Q99036,1
Q99075,0
Q99109,2
Q99134,1
Q99219,4
Q99303,0
Q99317,2
Q99319,2
Q99320,2
Q99436,2
Q99523,2
Q99895,3
Q99935,2
Q99969,2
Q99JA0,4
Q99JB6,3
Q99LS0,4
Q99M75,2
Q99MA2,3
Q99MH3,1
Q99ML8,0
Q99MP3,4
Q99MP5,3
Q99MQ4,3
Q99N14,3
Q99PI8,2
Q99PJ0,3
Q99UX3,0
Q99V45,4
Q99VJ0,4
Q9A1S2,1
Q9AIS7,3
Q9AR88,1
Q9AVB0,1
Q9AYP9,1
Q9BBS2,3
Q9BBU3,1
Q9BDB7,0
Q9BDJ5,2
Q9BDJ6,4
Q9BEF8,4
Q9BG76,3
Q9BH21,1
Q9BH51,0
Q9BH75,1
Q9BH81,1
Q9BH84,1
Q9BH86,1
Q9BHA0,4
Q9BHA6,1
Q9BJV7,1
Q9BJV8,1
Q9BJV9,1
Q9BJW0,1
Q9BMP8,0
Q9BP43,4
Q9BP44,0
Q9BP45,2
Q9BP46,1
Q9BP47,1
Q9BP50,0
Q9BP51,1
Q9BP53,1
Q9BP55,0
Q9BP56,3
Q9BP58,0
Q9BP59,0
Q9BP61,0
Q9BP62,0
Q9BP63,0
Q9BP64,0
Q9BP65,0
Q9BP66,0
Q9BP67,0
Q9BP68,0
Q9BP69,0
Q9BP70,0
Q9BP71,0
Q9BP72,0
Q9BP73,0
Q9BP74,0
Q9BP75,0
Q9BP76,0
Q9BP78,1
Q9BP83,1
Q9BP84,1
Q9BP86,1
Q9BP87,1
Q9BP88,1
Q9BP89,1
Q9BP90,1
Q9BP91,1
Q9BP92,1
Q9BP93,1
Q9BP96,1
Q9BP97,1
Q9BP98,1
Q9BP99,1
Q9BPA0,1
Q9BPA1,1
Q9BPA2,1
Q9BPA3,1
Q9BPA4,1
Q9BPA5,1
Q9BPA6,4
Q9BPA7,4
Q9BPB0,4
Q9BPB1,4
Q9BPB2,4
Q9BPB4,4
Q9BPC0,4
Q9BPC6,4
Q9BPC7,4
Q9BPD1,1
Q9BPD2,1
Q9BPD3,1
Q9BPD4,1
Q9BPD5,1
Q9BPD6,1
Q9BPD7,1
Q9BPD9,1
Q9BPE0,1
Q9BPE1,1
Q9BPE2,1
Q9BPE3,1
Q9BPE4,1
Q9BPE5,1
Q9BPE6,1
Q9BPE7,1
Q9BPE9,1
Q9BPF1,1
Q9BPF2,1
Q9BPF3,1
Q9BPF4,1
Q9BPF5,1
Q9BPF7,1
Q9BPF9,1
Q9BPG0,1
Q9BPG1,1
Q9BPG2,1
Q9BPG5,1
Q9BPG6,1
Q9BPG7,1
Q9BPG8,1
Q9BPH0,1
Q9BPH1,1
Q9BPH2,1
Q9BPH3,0
Q9BPH4,0
Q9BPH5,0
Q9BPH7,0
Q9BPH9,0
Q9BPI0,0
Q9BPI3,0
Q9BPI4,0
Q9BPI5,0
Q9BPI6,0
Q9BPI7,0
Q9BPI8,0
Q9BPI9,0
Q9BPJ0,0
Q9BPJ1,0
Q9BPJ2,0
Q9BPJ3,0
Q9BPJ4,0
Q9BPJ5,0
Q9BPJ6,0
Q9BPJ7,0
Q9BPJ8,0
Q9BPJ9,0
Q9BPK0,0
Q9BQR3,3
Q9BT56,2
Q9BXN1,3
Q9BXW4,2
Q9BY14,3
Q9BZD6,2
Q9BZD7,2
Q9BZJ3,3
Q9BZM4,4
Q9BZM5,4
Q9BZM6,4
Q9BZR6,2
Q9BZS1,3
Q9C0X9,0
Q9C169,3
Q9C5S0,1
Q9C7F7,2
Q9C8A4,4
Q9C9B1,2
Q9C9G4,0
Q9CA23,3
Q9CGL5,0
Q9CQ52,3
Q9CQC2,3
Q9CQV6,2
Q9CQW3,4
Q9CQX2,3
Q9CR53,4
Q9CRA0,4
Q9CWP4,3
Q9CZQ6,0
Q9D106,0
Q9D1N2,0
Q9D3P9,0
Q9D6Z6,4
Q9D7F2,0
Q9D7R7,0
Q9D7S0,2
Q9D7Z7,2
Q9DA79,4
Q9DD06,2
Q9DD33,3
Q9DE68,3
Q9DET7,0
Q9DEX3,0
Q9DF33,2
Q9DF52,2
Q9DF56,2
Q9DF66,3
Q9DF67,3
Q9DF68,3
Q9DFD6,1
Q9DG36,2
Q9DG83,3
Q9DG84,3
Q9DGC8,2
Q9DGC9,2
Q9DGD4,4
Q9DGK7,0
Q9EPI2,3
Q9EPS2,0
Q9EQ21,1
Q9EQF4,1
Q9EQX0,4
Q9ER63,0
Q9ERA7,4
Q9ES87,3
Q9ESD1,3
Q9ESQ8,4
Q9ESQ9,4
Q9ESY9,1
Q9F1K9,3
Q9FEB4,1
Q9FFH6,0
Q9FFY3,0
Q9FGF6,2
Q9FGH4,4
Q9FH31,2
Q9FHN6,0
Q9FHQ6,1
Q9FIA9,2
Q9FIW0,2
Q9FIW1,2
Q9FJ13,2
Q9FJU9,3
Q9FK16,4
Q9FKT1,0
Q9FM65,1
Q9FN39,2
Q9FNQ2,3
Q9FPR2,1
Q9FRF9,1
Q9FRT8,0
Q9FRT9,0
Q9FS10,1
Q9FSI9,2
Q9FVE0,1
Q9FY19,2
Q9FY78,1
Q9FZ54,3
Q9FZ86,3
Q9FZA0,3
Q9FZD0,3
Q9FZE4,4
Q9GJY2,0
Q9GK11,0
Q9GK16,0
Q9GK30,0
Q9GKQ6,3
Q9GKY5,4
Q9GL30,3
Q9GL67,3
Q9GLC7,0
Q9GLD0,3
Q9GLF6,4
Q9GLG1,0
Q9GLG4,3
Q9GLK4,3
Q9GLN8,3
Q9GLP2,4
Q9GLP6,3
Q9GLR2,1
Q9GLV5,1
Q9GLY5,3
Q9GM96,4
Q9GMB7,0
Q9GMT4,1
Q9GMY2,0
Q9GMY3,0
Q9GMY4,0
Q9GMY6,0
Q9GMY7,0
Q9GMY8,0
Q9GP84,2
Q9GQV7,3
Q9GQW4,1
Q9GSA4,3
Q9GSL0,1
Q9GU57,2
Q9GU58,2
Q9GZQ8,2
Q9GZZ7,3
Q9H159,3
Q9H1M4,1
Q9H1Z8,4
Q9H2R5,3
Q9H300,0
Q9H3Y0,1
Q9H4A9,4
Q9H4B8,4
Q9HBT6,3
Q9HCQ7,4
Q9HEZ3,0
Q9HHA8,0
Q9HR36,1
Q9I194,0
Q9I837,2
Q9I842,2
Q9I843,2
Q9I844,2
Q9I845,2
Q9I846,2
Q9I847,2
Q9I8P2,0
Q9I8P3,0
Q9I8W9,3
Q9I8X0,3
Q9I8X1,3
Q9I8X2,3
Q9I900,2
Q9I9D3,0
Q9I9L7,0
Q9IA08,2
Q9IA10,2
Q9IAB0,1
Q9IAU2,2
Q9IAX6,1
Q9IAY0,1
Q9IAY1,1
Q9IAY2,1
Q9IAY3,1
Q9IB75,3
Q9JHI0,3
Q9JHJ7,3
Q9JHW0,2
Q9JHX4,2
Q9JI58,0
Q9JJT2,3
Q9JL18,4
Q9JLA2,4
Q9JLT2,3
Q9JM53,3
Q9JM71,3
Q9JMI7,3
Q9K5K2,4
Q9K5K3,4
Q9K5K8,4
Q9K8J7,0
Q9KD78,3
Q9KWM4,3
Q9KWN0,2
Q9L5D6,0
Q9LE56,0
Q9LE89,1
Q9LEH8,2
Q9LFW3,3
Q9LH43,3
Q9LI64,0
Q9LIB6,2
Q9LII0,0
Q9LJ85,4
Q9LJD9,4
Q9LJU0,2
Q9LJU1,0
Q9LK37,3
Q9LMY9,1
Q9LNN7,4
Q9LTW9,0
Q9LUA1,2
Q9LV87,2
Q9LV88,2
Q9LV97,3
Q9LVC0,4
Q9LX20,4
Q9LXU0,1
Q9LY91,1
Q9LYF6,4
Q9LZH5,1
Q9LZL3,2
Q9LZX4,1
Q9M088,4
Q9M099,3
Q9M0A1,0
Q9M0I0,0
Q9M0S4,1
Q9M2G1,2
Q9M2K6,4
Q9M2Y0,1
Q9M373,4
Q9M4E3,2
Q9M653,0
Q9M654,0
Q9MA62,3
Q9MAC1,1
Q9MS55,3
Q9MS58,3
Q9MS61,3
Q9MS64,3
Q9MS67,3
Q9MS70,3
Q9MS73,3
Q9MS76,3
Q9MS79,3
Q9MTL6,3
Q9MTN2,1
Q9MUS0,3
Q9MUW0,1
Q9MUW1,1
Q9MYK8,0
Q9MYM4,4
Q9MYV1,4
Q9MYY0,3
Q9MZV6,0
Q9MZV7,0
Q9N0A6,0
Q9N0E3,2
Q9N0T3,4
Q9N0V5,4
Q9N0Z6,0
Q9N2D0,3
Q9N2D1,3
Q9N2D2,0
Q9N2D3,0
Q9N2D4,0
Q9N2I1,0
Q9N2I2,1
Q9N4D8,0
Q9N4V0,2
Q9N563,0
Q9N5R0,0
Q9N633,1
Q9N661,3
Q9N669,1
Q9N6A4,1
Q9NBG9,2
Q9NDA5,0
Q9NDA7,0
Q9NDE7,1
Q9NDE8,0
Q9NFP1,2
Q9NGP0,2
Q9NIP6,1
Q9NJC6,4
Q9NJQ2,3
Q9NL55,2
Q9NL82,0
Q9NL83,0
Q9NPA2,3
Q9NPD7,3
Q9NQX7,4
Q9NZH6,3
Q9NZH8,4
Q9P0G3,3
Q9P121,3
Q9P358,2
Q9P359,2
Q9P378,3
Q9P3E4,1
Q9P4W3,2
Q9P4W4,2
Q9P7J9,1
Q9P8G3,3
Q9P992,1
Q9P996,1
Q9P9I1,2
Q9P9I3,2
Q9PJV0,3
Q9PQT2,0
Q9PRG0,2
Q9PRR0,2
Q9PRZ6,2
Q9PT26,3
Q9PT40,3
Q9PT41,3
Q9PT75,1
Q9PT98,0
Q9PT99,0
Q9PTA0,0
Q9PTA1,2
Q9PTA5,2
Q9PTA6,2
Q9PTA7,2
Q9PTL3,3
Q9PTQ4,2
Q9PTS1,0
Q9PTU8,3
Q9PU29,4
Q9PU41,4
Q9PU97,2
Q9PUG7,2
Q9PUG8,2
Q9PUG9,2
Q9PUH0,2
Q9PUH1,2
Q9PUH2,2
Q9PUH3,2
Q9PUH4,2
Q9PUH5,2
Q9PUH6,2
Q9PUH7,2
Q9PUH8,2
Q9PUH9,2
Q9PUI0,2
Q9PUI1,2
Q9PUR0,1
Q9PUR1,1
Q9PVK9,1
Q9PVW7,4
Q9PW35,1
Q9PW36,1
Q9PW56,0
Q9PW68,0
Q9PWJ0,1
Q9QUG3,0
Q9QUP5,1
Q9QUR8,3
Q9QXK8,2
Q9QXQ6,3
Q9QXQ7,1
Q9QXU9,4
Q9QXV0,4
Q9QXX3,2
Q9QY05,0
Q9QYH7,4
Q9QYZ9,3
Q9QZ25,2
Q9QZF2,4
Q9QZQ3,1
Q9QZQ4,1
Q9QZT3,2
Q9QZY5,1
Q9R087,4
Q9R0R1,2
Q9R0R3,1
Q9R0R4,1
Q9R0S3,3
Q9R0T7,3
Q9R171,2
Q9R1E6,4
Q9R1T3,3
Q9RQJ2,3
Q9S0W8,0
Q9S3W5,1
Q9S9K4,2
Q9SD84,3
Q9SE35,1
Q9SE93,0
Q9SI57,0
Q9SIL7,0
Q9SIU6,3
Q9SIZ9,2
Q9SJ81,0
Q9SJY7,1
Q9SK27,0
Q9SKW7,1
Q9SNC3,1
Q9SPL3,0
Q9SPL4,0
Q9SPL5,0
Q9SQN9,0
Q9SQT9,0
Q9SRT7,3
Q9SRY3,3
Q9SSG3,2
Q9STH5,0
Q9STQ3,4
Q9SU13,1
Q9SU40,0
Q9SUC9,2
Q9SUV6,3
Q9SV73,1
Q9SXA6,0
Q9SZ51,0
Q9SZG4,1
Q9T045,2
Q9T076,2
Q9T351,1
Q9TJ82,1
Q9TKY7,3
Q9TKZ9,1
Q9TL35,1
Q9TNF7,1
Q9TNF8,1
Q9TQY7,1
Q9TR93,0
Q9TRM8,0
Q9TRY9,4
Q9TS34,3
Q9TS35,3
Q9TS44,4
Q9TSX8,2
Q9TSZ0,3
Q9TSZ1,0
Q9TT95,3
Q9TTE2,3
Q9TU73,1
Q9TUI9,1
Q9TUX7,2
Q9TV13,0
Q9TVA3,3
Q9TVK3,1
Q9TVN1,1
Q9TVQ6,1
Q9TVQ7,1
Q9TVR4,1
Q9TVU1,1
Q9TVX4,1
Q9TVY1,1
Q9TW08,1
Q9TWM7,1
Q9TY83,2
Q9TY84,2
Q9TY95,4
Q9TZP5,4
Q9U3Z3,0
Q9U5D2,2
Q9U644,1
Q9U645,1
Q9U647,1
Q9U648,1
Q9U650,1
Q9U651,1
Q9U654,1
Q9U655,1
Q9U656,1
Q9U657,1
Q9U659,1
Q9U660,1
Q9U662,1
Q9U6X1,4
Q9U6Z5,1
Q9U6Z9,1
Q9U700,1
Q9U8R2,2
Q9UA71,1
Q9UA72,1
Q9UA83,1
Q9UA85,1
Q9UA86,1
Q9UA91,1
Q9UA93,1
Q9UA95,1
Q9UAB2,1
Q9UBC7,3
Q9UBR2,3
Q9UBU3,4
Q9UHA7,4
Q9UHF0,3
Q9UHG2,4
Q9UK23,0
Q9UKY0,0
Q9ULB4,3
Q9ULB5,3
Q9ULZ1,1
Q9ULZ9,3
Q9UNI1,3
Q9UR19,4
Q9URQ0,3
Q9UV63,2
Q9UVP6,4
Q9UWG6,4
Q9UXF3,1
Q9UYL3,2
Q9V0N9,1
Q9V247,1
Q9V253,0
Q9V2W8,2
Q9V2W9,2
Q9V2X0,3
